"","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","nyrs_since_last_renovation","zipcode","sqft_living15","sqft_lot15","daten"
"12362",367950,3,1.75,2290,8234,1,0,0,4,7,1250,1040,1950,65,"98133",1660,7200,103
"13051",455000,4,1.5,1880,11400,1,0,0,3,7,1280,600,1955,60,"98177",1880,11400,328
"6276",485000,4,1.75,3220,7392,1,0,0,4,8,2010,1210,1959,56,"98177",1660,8363,165
"2168",306000,3,1,1190,10350,1,0,0,4,7,1190,0,1959,56,"98028",1850,10500,307
"8831",490600,3,2.5,3316,11447,2,0,0,3,9,3316,0,1986,29,"98023",3000,11447,62
"11548",515000,3,2.75,3290,11441,2,0,0,4,10,3290,0,1988,27,"98023",2600,12070,172
"1983",402500,4,2.5,2600,11951,2,0,0,3,10,2600,0,1988,27,"98023",2820,12093,7
"12561",445000,3,2.5,2790,16173,2,0,0,3,10,2790,0,1988,27,"98023",2890,11632,235
"1311",556000,5,2.5,3840,16905,2,0,0,3,11,3840,0,1991,24,"98023",3270,12133,21
"16345",486000,4,2.5,3560,12047,2,0,0,3,10,3560,0,1988,27,"98023",3420,11250,68
"17810",510000,4,4,3530,10935,2,0,0,3,10,3530,0,1992,23,"98023",3360,11250,158
"19098",420000,4,2.5,3360,11637,2,0,0,3,11,3360,0,1990,25,"98023",3530,11205,305
"16018",640000,4,2.5,2970,34981,2,0,0,3,9,2970,0,1998,17,"98077",3170,30277,145
"1783",190000,2,1,840,12252,1,0,0,3,6,840,0,1994,21,"98010",1010,11876,105
"20334",309780,3,2.5,2242,4500,2,0,0,3,8,2242,0,2014,1,"98092",2009,4500,61
"20678",274950,3,2.5,1608,4000,2,0,0,3,8,1608,0,2014,1,"98092",2009,4983,336
"20984",303210,4,2.5,2009,5000,2,0,0,3,8,2009,0,2014,1,"98092",2009,5182,39
"20508",280000,3,2.5,1608,4818,2,0,0,3,8,1608,0,2012,3,"98092",2009,5200,319
"19862",328000,3,2.5,2242,4800,2,0,0,3,8,2242,0,2013,2,"98092",2009,4800,375
"20360",279000,4,2.5,2009,4800,2,0,0,3,8,2009,0,2012,3,"98092",1798,4800,221
"21183",279950,3,2.5,1608,4800,2,0,0,3,8,1608,0,2013,2,"98092",2009,4800,341
"21332",333000,4,2.5,2623,7184,2,0,0,3,8,2623,0,2012,3,"98092",2010,4939,98
"20077",329900,3,2.5,2242,4995,2,0,0,3,8,2242,0,2011,4,"98092",1798,4942,52
"20366",310000,3,2.5,2242,5744,2,0,0,3,8,2242,0,2012,3,"98092",2009,5712,190
"19998",287000,3,2.5,1600,6315,2,0,0,3,8,1600,0,2013,2,"98092",1608,4300,189
"21239",299000,3,2.5,1572,4000,2,0,0,3,8,1572,0,2013,2,"98092",1608,5175,360
"20893",790000,4,3,5370,69848,2,0,0,3,10,3500,1870,2005,10,"98042",4443,94403,339
"2712",305000,3,2.5,1714,3240,2,0,0,3,8,1714,0,2005,10,"98055",1714,3240,357
"7953",340000,4,2.5,1954,4805,2,0,0,3,8,1954,0,2005,10,"98055",1714,3259,61
"14956",650000,5,3.5,3480,36615,2,0,0,4,8,2490,990,1983,32,"98075",2540,35910,4
"10200",682000,4,2.25,2450,34092,2,0,0,4,8,2450,0,1980,35,"98075",2410,35378,187
"830",659000,4,2.25,2610,24931,2,0,0,3,8,2610,0,1983,32,"98075",2550,18306,321
"779",370000,4,2.5,2710,5880,2,0,0,3,9,2710,0,1998,17,"98092",2520,6000,13
"14778",299000,4,2.5,2350,6958,2,0,0,3,9,2350,0,1998,17,"98092",2480,6395,178
"6249",334000,4,2.5,2310,6200,2,0,0,3,8,2310,0,1998,17,"98092",2480,6200,131
"9896",352000,4,2.5,2650,6366,2,0,0,3,9,2650,0,1998,17,"98092",2650,6200,201
"12163",340000,4,2.5,2810,6481,2,0,0,3,9,2810,0,1998,17,"98092",2660,6958,357
"8167",328000,4,2.5,2370,6500,2,0,0,3,9,2370,0,1998,17,"98092",2590,6137,3
"6757",277000,4,2.5,1850,5880,2,0,0,3,8,1850,0,1998,17,"98092",2370,6500,88
"17530",340000,4,2.5,2690,6099,2,0,0,3,9,2690,0,1998,17,"98092",2520,6168,216
"1575",303000,3,2.5,1850,4957,2,0,0,3,8,1850,0,1999,16,"98092",2400,6367,358
"4668",390000,4,2.5,2490,8290,2,0,0,3,9,2490,0,1999,16,"98092",2690,7008,17
"3552",355000,4,2.5,2570,6466,2,0,0,3,9,2570,0,1999,16,"98092",2520,6667,188
"15951",325000,3,1,1300,8879,1,0,0,3,7,920,380,1950,65,"98155",1530,6960,293
"3547",436000,3,2.25,2120,6710,1,0,0,5,7,1420,700,1959,56,"98155",1880,6960,180
"5437",375000,3,2.5,1930,6180,1,0,0,3,7,1330,600,1961,54,"98155",1940,6180,201
"8748",233000,3,1,1250,6180,1.5,0,0,3,7,1250,0,1955,60,"98155",1490,6180,54
"3081",370000,4,2,1640,7200,1,0,0,3,7,1640,0,1963,52,"98155",1500,9000,320
"13794",695000,3,2.5,2550,45254,2,0,0,3,9,2550,0,2001,14,"98053",2190,49222,39
"12549",442500,3,1.5,2710,47419,1.5,0,0,3,7,2170,540,1980,35,"98053",2130,48144,189
"6926",345000,3,1.75,1240,38095,1,0,0,3,7,1240,0,1978,37,"98053",2060,38552,138
"18895",316000,4,1.5,2120,46173,2,0,0,3,7,2120,0,1974,41,"98053",2000,46173,371
"8217",555000,4,2.25,3330,21785,2,0,0,3,9,3330,0,1994,21,"98059",3330,21796,292
"14302",355000,4,2.25,1810,4970,2,0,0,3,7,1810,0,2003,12,"98059",1810,4858,25
"17715",242000,3,1.75,1500,7560,1,0,0,3,7,1500,0,1979,36,"98003",1500,7560,341
"15362",464500,4,2.5,1750,11381,1,0,0,4,7,1610,140,1947,68,"98155",1080,11375,91
"17298",364000,4,1,1020,11383,1.5,0,0,5,6,1020,0,1947,68,"98155",1290,11213,213
"17428",375000,3,1.75,1260,11224,1,0,0,5,7,1260,0,1947,68,"98155",1570,11052,125
"2366",366500,4,2.75,2070,9300,1,0,0,5,7,1120,950,1945,70,"98155",1010,8308,17
"14469",307000,4,1,1150,8184,1.5,0,0,3,6,1150,0,1947,68,"98155",990,8184,39
"13344",349000,3,1,1010,8184,1,0,0,4,6,1010,0,1947,68,"98155",1010,8184,54
"13641",252000,3,1,1300,8184,2,0,0,3,6,1300,0,1947,68,"98155",1120,8184,356
"3948",304000,3,1,1280,8184,1.5,0,0,4,6,1280,0,1947,68,"98155",1120,8184,42
"13765",350000,3,1,1010,11244,1,0,0,4,7,1010,0,1947,68,"98155",1220,11242,21
"17790",421000,2,1.5,1400,11245,1,0,0,5,7,1400,0,1947,68,"98155",1220,11241,136
"15448",257000,2,1,770,11084,1,0,0,4,6,770,0,1947,68,"98155",1010,11084,277
"13733",322500,2,1,1130,8184,1,0,0,3,6,1130,0,1947,68,"98155",1010,8184,272
"20774",345000,3,2.5,1680,2229,2,0,0,3,7,1680,0,2007,8,"98155",1230,9300,46
"15224",3e+05,2,1,1010,11919,1,0,0,3,6,1010,0,1947,68,"98155",1220,11240,61
"1376",320000,3,1,1560,7552,1,0,0,4,6,910,650,1948,67,"98155",1200,8152,66
"8495",338000,4,1.75,1530,8152,1,0,0,5,6,910,620,1948,67,"98155",1310,8152,188
"2260",390000,3,1.5,1240,8410,1,0,0,5,6,1240,0,1948,67,"98155",1630,8410,367
"15999",345000,2,1.75,1820,8409,1,0,0,4,6,910,910,1948,67,"98155",1300,8409,213
"5449",290000,2,1,1200,8750,1,0,0,3,6,1200,0,1948,67,"98155",1100,8408,227
"11892",625000,4,2.5,2820,8408,2,0,0,3,9,2820,0,2014,1,"98155",1300,8408,0
"14319",317500,2,1.5,1220,8409,1,0,0,4,6,1220,0,1948,67,"98155",1130,8409,234
"8073",350000,3,1.75,1490,10344,1,0,0,3,7,1490,0,1985,30,"98155",1450,8632,242
"21146",749995,4,3.25,3430,9870,2,0,0,3,9,3430,0,2014,1,"98011",3360,9724,45
"21065",769995,5,2.75,3360,12080,2,0,0,3,9,3360,0,2014,1,"98011",3360,9724,82
"6190",738515,5,2.75,3360,9200,2,0,0,3,9,3360,0,2014,1,"98011",3360,9713,130
"17590",401000,4,1,1940,5753,1.5,0,0,3,7,1940,0,1947,68,"98177",2170,6075,48
"10056",375000,3,1,1870,7671,1,0,0,4,8,1720,150,1937,78,"98177",1460,7679,83
"3106",650000,3,2.5,2540,8073,1,0,0,4,8,1880,660,1937,78,"98177",2110,7702,73
"11207",6e+05,4,1.75,1700,7800,1,0,0,4,8,1700,0,1975,40,"98052",2430,8342,224
"10995",580000,4,1.75,1720,6975,1,0,0,3,8,1420,300,1975,40,"98052",2210,7875,55
"1509",442000,4,2.5,2520,7253,2,0,0,3,9,2520,0,1990,25,"98059",2570,8359,52
"7146",410000,4,2.5,2240,4447,2,0,0,3,7,2240,0,2006,9,"98059",2000,3800,304
"9138",560000,4,2.5,1790,9787,1,0,2,4,8,1240,550,1983,32,"98056",1790,9787,228
"14824",450000,3,2.25,1760,10013,2,0,0,4,8,1760,0,1983,32,"98056",1810,9768,82
"10173",442000,2,1,1410,5000,1,0,2,4,7,940,470,1918,97,"98126",1450,5000,273
"10600",422500,2,1,910,4800,1,0,0,4,7,910,0,1923,92,"98126",1450,5000,228
"6448",550000,3,1.75,1680,4800,1,0,0,4,7,1400,280,1960,55,"98126",1540,5000,73
"7614",275000,2,1,770,4840,1,0,0,4,7,770,0,1927,88,"98126",930,4840,54
"10047",235000,2,1,720,4840,1,0,0,4,6,720,0,1947,68,"98126",1510,4840,32
"8295",605000,4,3.25,2885,33671,2,0,0,4,8,2885,0,1984,31,"98027",1910,16000,182
"1927",255000,5,3.75,2800,9900,1,0,0,3,7,2800,0,1964,51,"98023",1700,13200,146
"5233",438500,3,2,1490,3072,1,0,0,5,7,770,720,1912,103,"98144",1320,3072,115
"513",1095000,5,3.5,4410,57063,2,0,0,4,9,4410,0,1990,25,"98053",2900,50529,80
"19709",1450000,5,3.5,4170,9090,2,0,0,3,10,4170,0,2008,7,"98004",1930,13635,172
"351",299000,1,0.75,560,12120,1,0,0,3,4,560,0,1967,48,"98014",1300,19207,33
"10686",350000,3,2.25,1550,5401,2,0,0,3,7,1550,0,2000,15,"98019",1740,4485,346
"8561",324000,3,2.25,1550,4411,2,0,0,3,7,1550,0,2001,14,"98019",1620,4621,234
"10737",455000,3,1.75,1180,14292,1,0,0,3,7,1180,0,1981,34,"98045",1480,14400,47
"10187",445000,3,2.25,1190,13630,1,0,0,3,7,1190,0,1984,31,"98045",1630,14405,146
"18857",269500,2,1,930,4000,1,0,0,3,6,730,200,1943,72,"98108",1100,5000,376
"10932",235000,3,1.75,1200,9266,1,0,0,4,7,1200,0,1960,55,"98002",1200,9266,151
"5908",230000,4,1.5,1520,8800,1,0,0,4,7,1520,0,1960,55,"98002",1370,8800,90
"10793",392000,3,1.5,1500,11975,1,0,0,4,7,1500,0,1970,45,"98045",1510,13875,297
"10677",278000,3,1,1230,9440,1,0,0,3,7,1230,0,1978,37,"98045",1230,10296,347
"10963",271000,4,1.5,1800,9576,1,0,0,4,7,1800,0,1977,38,"98045",1370,9576,279
"3656",308550,3,2,1600,13200,1,0,0,3,7,1600,0,1990,25,"98045",1360,11520,88
"4027",290000,3,2,1810,11456,1,0,0,3,7,1810,0,1970,45,"98045",1360,12931,263
"12862",240000,3,1.5,1360,9760,1.5,0,0,5,7,1360,0,1984,31,"98045",1310,11456,40
"12128",299500,3,1,1380,10875,1,0,0,3,7,1380,0,1977,38,"98045",1040,10875,266
"4211",255000,3,2,930,11475,1,0,0,3,7,930,0,1978,37,"98045",1280,11250,213
"3088",280000,3,2.5,1270,9675,2,0,0,3,8,1270,0,1993,22,"98045",1270,11700,17
"3244",325000,3,2.5,1870,9825,1,0,0,4,7,1250,620,1994,21,"98045",1380,11475,130
"17263",308000,3,1.75,1630,11475,1,0,0,4,7,1330,300,1979,36,"98045",1630,11475,308
"5674",299500,4,2.25,1600,15312,1,0,0,4,7,1080,520,1979,36,"98045",1620,12375,203
"5841",287000,3,1.5,1150,11475,1,0,0,3,7,1150,0,1971,44,"98045",1640,11475,172
"12061",280000,3,2.25,1360,9600,2,0,0,3,7,1360,0,1992,23,"98045",1200,10400,165
"17429",345000,3,1.5,1390,13860,2,0,0,3,7,1390,0,1979,36,"98045",1390,11860,164
"17244",349900,2,1.75,1550,9230,1,0,0,3,6,970,580,1969,46,"98045",1550,10856,214
"18397",259000,4,1.75,1580,8856,2,0,0,3,7,1580,0,1979,36,"98045",1390,9490,223
"3223",290000,3,1.75,1710,10950,1,0,0,3,7,1060,650,1967,48,"98045",1180,10950,94
"17461",219500,3,1,1090,6710,1.5,0,0,5,5,1090,0,1912,103,"98002",1170,6708,55
"19401",229950,4,1.5,1570,6717,1,0,0,5,6,1570,0,1911,104,"98002",1140,6716,230
"3806",95000,1,0.75,760,5746,1,0,0,4,5,760,0,1915,100,"98002",970,6696,368
"6804",135000,2,1,780,6685,1,0,0,4,5,780,0,1948,67,"98002",880,6695,26
"2003",176250,4,2,1440,6702,1,0,0,4,7,1440,0,1966,49,"98002",1030,6702,343
"6490",194900,2,1,810,6697,1,0,0,4,6,810,0,1923,92,"98002",1140,6695,70
"13997",160000,2,1,1070,4200,1,0,0,4,6,1070,0,1983,32,"98002",1150,4200,272
"10543",184500,3,1.5,1280,3640,2,0,0,3,6,1280,0,1983,32,"98002",1150,4105,354
"14317",167000,3,1.5,1280,5547,2,0,0,4,6,1280,0,1985,30,"98002",1150,4500,87
"11580",185000,3,1.5,1280,4031,2,0,0,4,6,1280,0,1985,30,"98002",1150,4500,202
"4289",183000,3,1.5,1280,4366,2,0,0,4,6,1280,0,1985,30,"98002",1280,4366,90
"6630",187000,3,1.5,1280,4452,2,0,0,3,6,1280,0,1985,30,"98002",1070,4366,172
"5421",215000,3,1.5,1280,5065,2,0,0,4,6,1280,0,1983,32,"98002",1070,4491,168
"6728",6e+05,4,2.5,2710,35009,2,0,2,3,9,2710,0,1992,23,"98045",2330,35040,355
"12924",590000,4,2.5,2660,35010,2,0,2,3,9,2660,0,1993,22,"98045",2330,35448,131
"100",437500,3,2.5,2320,36847,2,0,2,3,9,2320,0,1992,23,"98045",2550,35065,14
"21030",260000,4,2.5,2150,3721,2,0,0,3,8,2150,0,2006,9,"98002",2150,3721,166
"19652",319500,4,2.5,2730,4962,2,0,0,3,8,2730,0,2006,9,"98002",2150,3802,299
"20715",275000,4,2.5,2150,3721,2,0,0,3,8,2150,0,2007,8,"98002",2150,3721,341
"16333",257000,3,2.5,1740,3721,2,0,0,3,8,1740,0,2009,6,"98002",2030,3794,161
"20606",297000,4,2.5,2230,4952,2,0,0,3,8,2230,0,2011,4,"98002",2030,3721,157
"9109",420000,3,1.5,2080,5000,1,0,0,3,7,1300,780,1963,52,"98118",1860,5000,298
"11178",285000,3,1.75,1020,5000,1,0,0,5,6,1020,0,1954,61,"98118",1360,5000,118
"7973",268000,2,1,1380,5000,1,0,0,3,7,870,510,1943,72,"98108",1450,5000,39
"13944",349950,4,1.75,1780,5000,1,0,0,5,7,890,890,1903,112,"98108",1860,5000,160
"3649",335000,6,2,2020,7071,1,0,0,3,7,1010,1010,1979,36,"98108",2020,5000,334
"17277",250000,4,3,1800,2500,2,0,0,3,7,1800,0,2000,15,"98108",1830,6900,208
"746",560000,4,2.5,2940,6000,2,0,0,3,8,2940,0,2000,15,"98011",2510,6600,266
"19414",215000,2,1,1240,7200,1,0,0,3,7,1240,0,1967,48,"98168",1130,9200,12
"17871",285000,3,1.75,2880,18296,1,0,0,3,8,1580,1300,1958,57,"98168",1380,9592,32
"2706",239950,5,1,1460,6032,2,0,0,4,6,1460,0,1941,74,"98168",1060,10300,14
"8366",185000,4,1,1380,6700,1,0,0,3,7,1190,190,1928,87,"98168",1380,8292,96
"13488",295500,3,1.75,1590,41550,1.5,0,0,3,6,1290,300,1933,26,"98168",2990,6464,124
"17812",206000,3,1,1320,7000,1,0,0,4,7,1320,0,1967,48,"98002",1260,7455,46
"2261",208000,3,1,1020,6120,1,0,0,4,7,1020,0,1967,48,"98002",1370,8000,277
"10533",205000,3,1,1010,8800,1,0,0,4,7,1010,0,1968,47,"98002",1550,7700,130
"18463",219200,3,2,1680,7000,1.5,0,0,4,7,1680,0,1968,47,"98002",1540,7480,243
"4580",238000,4,1.75,1650,6900,1,0,0,3,7,910,740,1978,22,"98002",1540,7645,220
"4180",360000,3,1.5,1800,22000,2,0,0,3,8,1800,0,1931,84,"98168",1440,16640,66
"12935",327200,2,2,1440,8425,1,0,0,4,6,1440,0,1942,32,"98168",1430,12037,89
"9461",258000,4,1,1220,8500,1.5,0,0,5,6,1220,0,1916,99,"98168",1460,8500,357
"17611",245000,3,2,2040,13125,1,0,0,3,6,810,1230,1910,105,"98168",1460,10582,104
"6713",235000,4,1.75,1450,8891,1.5,0,0,3,7,1180,270,1962,53,"98168",1450,9013,52
"3590",2e+05,3,1.5,1140,8340,1,0,0,3,7,1140,0,1960,55,"98168",1140,8340,48
"4694",173250,3,1,990,12696,1.5,0,0,3,7,990,0,1936,79,"98168",1260,8937,221
"18097",279950,3,1.75,1930,7267,1,0,0,4,7,1330,600,1977,38,"98002",1600,7698,160
"6446",286285,4,2.25,1980,9714,1,0,0,3,7,1170,810,1977,38,"98002",1610,9272,187
"9547",305000,4,2.25,2050,12581,2,0,0,4,7,2050,0,1978,37,"98002",1620,7400,102
"14169",275000,3,2.25,1640,6044,2,0,0,3,7,1640,0,1996,19,"98002",1600,7418,88
"10938",272000,4,2.25,2115,6234,2,0,0,3,7,2115,0,1998,17,"98002",2440,6366,81
"12754",292000,4,2.75,2910,7712,1,0,0,3,7,1600,1310,1998,17,"98002",2220,6649,202
"18743",247500,3,2.25,1620,6000,1,0,0,3,7,1280,340,1998,17,"98002",1710,6318,304
"14732",270000,4,2.75,1990,7252,1,0,0,3,7,1270,720,1999,16,"98002",2100,7535,38
"4218",285000,3,1.75,1600,7500,1,0,0,3,7,1600,0,1998,17,"98002",1620,7461,370
"15111",268000,3,1.75,1600,7711,1,0,0,3,7,1600,0,1999,16,"98002",2100,7711,200
"5868",175000,2,1.75,1050,9800,1.5,0,0,4,6,1050,0,1975,40,"98019",1230,12726,95
"2162",332000,3,2.25,2120,14915,1,0,0,3,9,1720,400,1979,36,"98001",2320,13100,67
"15841",1335000,4,1.75,2300,13342,1.5,1,4,3,7,2300,0,1934,57,"98125",2500,13342,230
"19623",1150000,3,1.75,1760,6788,2,1,4,3,7,1760,0,1940,55,"98125",1630,7588,257
"9253",1190000,2,1.75,2080,8112,1,1,4,4,8,1040,1040,1939,31,"98125",2030,8408,164
"9113",1360000,2,1.75,2620,14138,2,1,4,3,8,2120,500,1931,24,"98125",1830,8279,298
"17768",2050000,4,3.25,3580,19989,1.5,1,4,4,7,3480,100,1915,50,"98125",2410,6389,258
"1682",1230000,4,2.5,3040,7000,2,0,0,3,9,3040,0,2001,14,"98040",2320,17511,39
"15805",1187500,3,2.25,2860,10625,1,0,4,3,10,1920,940,1976,39,"98115",2860,8075,332
"1844",762500,4,2.75,2610,8760,1,0,0,4,8,1760,850,1978,37,"98040",2550,10376,53
"4828",318000,5,2.5,2820,9956,1,0,0,4,7,1410,1410,1967,48,"98168",2700,9956,90
"16703",704000,4,2.25,2490,6973,1,0,0,4,8,1490,1000,1953,62,"98199",1780,5612,181
"6225",606000,3,1.75,1970,8540,1,0,3,4,8,1130,840,1950,65,"98177",2280,8540,158
"9999",640000,3,1.75,1680,8100,1,0,2,3,8,1680,0,1950,65,"98177",1880,7750,335
"5791",452000,2,1,1340,8100,1,0,2,3,8,1340,0,1950,65,"98177",1680,7752,109
"350",387000,4,1.75,2500,7690,1,0,0,3,7,1250,1250,1973,42,"98155",2040,8646,349
"1106",550000,3,2,1810,12825,1,0,0,4,7,1810,0,1960,55,"98007",1490,10800,252
"10014",491000,3,1.75,1440,7800,1,0,0,4,7,1440,0,1958,57,"98008",1440,7800,320
"19190",4e+05,3,1.5,1510,7642,1,0,0,3,7,1510,0,1959,56,"98008",2180,8357,206
"397",530000,5,2.25,2720,8800,1,0,0,4,7,1500,1220,1958,57,"98008",2110,8800,311
"829",465750,3,1.5,1260,10350,1,0,0,3,7,1260,0,1959,56,"98008",1800,10350,13
"19360",530000,3,1.75,1430,10350,1,0,0,3,7,1430,0,1959,56,"98008",1890,10350,368
"2761",615000,3,1.75,1950,8480,1,0,0,4,8,1250,700,1962,53,"98007",1740,8480,73
"4693",375000,3,1.75,1590,14766,1,0,0,3,8,1590,0,1963,52,"98007",2040,10190,343
"21079",374950,4,2.5,2090,3777,2,0,0,3,8,2090,0,2012,3,"98038",2160,3993,313
"9104",685000,3,2.5,3450,8000,3,0,0,4,8,2970,480,1927,40,"98116",1880,6135,82
"16930",725000,5,2.5,3210,12000,1,0,0,4,8,1830,1380,1968,47,"98007",2450,12000,42
"8317",725000,4,2.75,2420,10962,1,0,0,3,8,1530,890,1977,38,"98007",2620,13200,34
"6018",249900,2,1,1140,5500,1,0,0,3,6,1140,0,1947,68,"98106",1110,5500,19
"3026",367000,4,1,1820,5500,1.5,0,0,3,6,1820,0,1947,68,"98106",1140,5500,301
"17484",363000,3,1.75,1960,8136,1,0,0,3,7,980,980,1948,67,"98106",1070,7480,319
"12325",280000,3,1,980,7480,1,0,0,3,6,830,150,1948,67,"98106",1140,7480,231
"9677",315000,4,1.75,1850,8580,1,0,0,3,7,1140,710,1960,55,"98178",2210,9240,206
"10731",450000,2,2.75,2810,11205,1,0,0,3,7,1510,1300,1968,47,"98178",2520,13000,329
"21328",535000,4,3.25,2840,4000,2,0,3,3,9,2330,510,2014,1,"98108",2160,4867,306
"16303",3710000,4,3.5,5550,28078,2,0,2,4,12,3350,2200,2000,15,"98039",2980,19602,28
"14053",2750000,4,3.25,4430,21000,2,0,0,3,10,4430,0,1952,8,"98039",3930,20000,27
"12539",350000,4,2.5,2260,7500,1,0,0,3,8,1460,800,1965,50,"98055",2260,7500,250
"11457",3e+05,3,2,1550,8300,1,0,0,4,8,1550,0,1965,50,"98055",1860,8000,186
"8483",330000,4,1.75,1720,8300,1,0,0,4,8,1720,0,1965,50,"98055",1840,8300,376
"13867",318000,4,2.25,2180,7000,1,0,0,3,8,1680,500,1969,46,"98055",2000,8000,199
"13269",185000,3,1.5,1200,1848,2,0,0,3,8,1200,0,1966,49,"98055",1270,1848,311
"18989",140000,3,1.5,1200,2002,2,0,0,3,8,1200,0,1966,49,"98055",1270,1848,208
"11042",325000,4,2,1870,7700,1,0,0,3,8,1870,0,1966,49,"98055",2270,8580,319
"11315",383000,4,2.5,2370,10580,2,0,0,3,8,2370,0,1966,49,"98055",1590,8584,102
"13146",417400,3,3,2680,12285,1,0,0,4,8,2680,0,1970,45,"98055",2610,9558,221
"14818",260000,4,2,1480,8625,1,0,0,4,7,1480,0,1974,41,"98055",2130,8502,0
"16686",255000,3,1,1170,7395,1,0,0,4,7,1170,0,1969,46,"98055",1430,7920,108
"10912",294900,3,2.25,1500,8100,1,0,0,3,7,1210,290,1968,47,"98055",1600,7896,278
"7234",337500,3,2.25,1530,6600,1,0,0,4,7,1240,290,1968,47,"98055",1500,7700,362
"4146",290000,3,2.25,1500,7482,1,0,0,4,7,1210,290,1968,47,"98055",1480,7308,154
"1448",290000,3,2.25,1500,7308,1,0,0,4,7,1210,290,1968,47,"98055",1480,7400,115
"3194",315000,3,1.75,1480,7500,1,0,0,4,7,1480,0,1968,47,"98055",1480,7500,270
"4765",315000,3,1.75,1480,6800,1,0,0,4,7,1480,0,1968,47,"98055",1500,7900,216
"4735",565000,4,2.75,1960,48787,1.5,0,0,4,9,1960,0,1983,32,"98072",1970,36425,221
"12520",535500,3,1.5,1730,40250,2,0,0,4,8,1730,0,1983,32,"98072",1730,36250,35
"19125",405000,3,2.25,1660,8307,1,0,0,4,8,1660,0,1961,54,"98133",2510,7800,5
"15875",1600000,3,2.25,3370,23065,1,1,4,3,10,1920,1450,1980,35,"98028",3410,19688,195
"9282",406000,3,1,1090,11292,1,0,0,4,7,1090,0,1952,63,"98133",1570,8198,332
"3300",921500,3,1.5,1900,5000,1.5,0,0,3,7,1640,260,1926,89,"98115",2090,5000,315
"20595",430000,3,3.25,1550,1444,3,0,0,3,8,1550,0,2006,9,"98115",1550,1444,96
"15337",276000,3,1,870,8040,1,0,0,3,7,870,0,1953,62,"98177",1440,8040,230
"19349",365000,3,2.25,1800,9010,1,0,0,3,7,1300,500,1975,40,"98155",1950,10240,356
"12876",310000,4,3,2320,7200,2,0,0,3,7,2320,0,1976,39,"98155",2050,10000,195
"17469",307000,3,1,1020,8484,1,0,0,3,6,1020,0,1949,66,"98155",1180,9660,316
"4787",220000,4,2,1400,7140,1,0,0,3,7,1400,0,1969,46,"98155",1610,10500,341
"16104",305000,3,1.75,1400,10350,1,0,0,4,7,1400,0,1976,39,"98059",1780,10457,83
"15071",430000,8,3.25,4300,10441,2,0,0,4,8,2800,1500,1979,36,"98059",1780,10457,223
"19302",234000,3,1,960,9624,1,0,0,3,7,960,0,1953,62,"98155",1540,9624,362
"16321",299000,3,1,1390,9624,1.5,0,0,4,7,1390,0,1954,61,"98155",1440,9624,26
"11677",1420000,5,3.25,3950,11438,2,0,2,3,10,3430,520,2006,9,"98033",2070,10751,334
"16616",665000,5,2,2800,17788,1,0,0,4,8,1400,1400,1963,52,"98033",1760,18282,66
"3065",490000,4,2.25,2090,10869,2,0,0,3,8,2090,0,1970,45,"98033",1800,17788,140
"12978",525000,3,1.5,1840,10956,1,0,0,4,8,1840,0,1970,45,"98033",1680,10950,355
"16169",623000,3,2.5,1850,7777,2,0,0,5,8,1850,0,1989,26,"98033",1850,8482,49
"17000",420000,3,1,1240,7300,1,0,0,3,7,1240,0,1968,47,"98033",1240,8260,213
"15094",423000,4,1.75,1880,7303,1,0,0,3,7,1010,870,1976,39,"98034",1710,7200,13
"15684",620000,4,2.5,1900,9775,1,0,0,5,7,1900,0,1967,48,"98033",1990,10500,178
"283",2050000,5,3,3830,8480,2,0,1,5,9,2630,1200,1905,21,"98122",3050,7556,376
"17920",1190000,3,3.5,3380,3333,3,0,0,3,10,2800,580,2008,7,"98122",2790,5000,89
"16960",626000,3,2.25,1810,5107,2,0,0,3,8,1810,0,1989,26,"98033",1760,5454,341
"18107",176000,3,2.25,1540,5449,1,0,0,2,7,1180,360,1989,26,"98023",1460,6740,222
"6803",515000,4,2.5,2980,12534,2,0,0,3,9,2980,0,1996,19,"98031",2630,12534,372
"11694",422500,4,2.5,2550,8824,2,0,0,3,9,2550,0,1990,25,"98031",2630,11237,200
"19765",1583000,4,4,5610,11063,3,0,0,3,11,4750,860,2006,9,"98074",4560,11063,357
"21591",1222500,4,3.5,4910,9444,1.5,0,0,3,11,3110,1800,2007,8,"98074",4560,11063,12
"21522",1378000,5,3.5,5150,12230,2,0,2,3,10,3700,1450,2007,8,"98008",2940,13462,221
"19430",7e+05,3,1.5,2240,7227,2,0,1,3,9,1440,800,1977,38,"98008",3150,16150,167
"5824",540000,2,1,1120,7500,1,0,2,4,7,1120,0,1971,44,"98008",3040,16940,84
"17495",959750,4,3,3060,50002,1,0,2,4,8,2460,600,1957,58,"98008",2740,16181,192
"1441",1355000,3,2.5,3600,21399,1,0,3,3,9,2310,1290,1950,8,"98008",2830,17559,357
"11071",527000,3,2.25,2240,6450,1,0,0,3,7,1440,800,1979,36,"98125",1390,6450,102
"14023",380000,3,2,1660,8281,1,0,0,3,7,1660,0,1949,66,"98136",1660,7559,26
"8188",665000,3,1,1260,24550,1.5,0,2,4,7,1260,0,1937,78,"98136",2500,12320,140
